internalCode;responsible;performanceType;createdAt
807;Demandado;CONTESTACION_DEMANDA;18/09/25
808;Demandante;RADICADO;13/08/25
809;Demandante;RADICADO;13/08/25
809;Juzgado;ADMITE;29/08/25
809;Demandante;NOTIFICACION_PERSONAL;10/01/25
810;Demandante;RADICADO;13/08/25
811;Demandante;RADICADO;13/08/25
811;Juzgado;INADMITIDO;15/08/25
811;Demandante;SUBSANACION;27/08/25
811;Juzgado;ADMITE;09/11/25
811;Demandante;NOTIFICACION_PERSONAL;17/09/25
811;Demandado;CONTESTACION_DEMANDA;30/09/25
812;Demandante;RADICADO;20/08/25
812;Juzgado;ADMITE;09/01/25
812;Demandante;NOTIFICACION_PERSONAL;01/09/25
812;Demandado;CONTESTACION_DEMANDA;25/09/25
812;Juzgado;ADMITE;30/09/25
813;Demandante;RADICADO;13/08/25
813;Juzgado;ADMITE;15/09/25
813;Juzgado;NOTIFICACION_PERSONAL;18/09/25
814;Demandante;RADICADO;13/08/25
814;Juzgado;ADMITE;19/09/25
815;Demandante;RADICADO;13/08/25
815;Juzgado;ADMITE;29/08/25
815;Demandante;NOTIFICACION_PERSONAL;24/09/25
816;Demandante;RADICADO;13/08/25
817;Demandante;RADICADO;13/08/25
817;Juzgado;ADMITE;14/08/25
817;Demandante;NOTIFICACION_PERSONAL;15/08/25
817;Demandado;CONTESTACION_DEMANDA;26/08/25
817;Juzgado;FIJA_AUDIENCIA;09/11/25
818;Demandante;RADICADO;13/08/25
818;Juzgado;ADMITE;20/08/25
818;Demandante;NOTIFICACION_PERSONAL;17/09/25
818;Demandado;CONTESTACION_DEMANDA;30/09/25
819;Demandante;RADICADO;24/08/25
819;Juzgado;ADMITE;15/08/25
819;Demandante;NOTIFICACION_PERSONAL;28/08/25
819;Demandado;CONTESTACION_DEMANDA;09/09/25
819;Juzgado;FIJA_AUDIENCIA;15/09/25
820;Demandante;RADICADO;14/08/25
820;Juzgado;INADMITIDO;29/08/25
820;Demandante;SUBSANACION;09/03/25
820;Juzgado;ADMITE;09/12/25
820;Demandante;NOTIFICACION_PERSONAL;17/09/25
820;Demandado;CONTESTACION_DEMANDA;30/09/25
821;Demandante;RADICADO;14/08/25
822;Demandante;RADICADO;14/08/25
822;Juzgado;ADMITE;29/08/25
822;Demandado;CONTESTACION_DEMANDA;25/09/25
822;Juzgado;ADMITE;29/09/25
823;Demandante;RADICADO;14/08/25
824;Demandante;RADICADO;14/08/25
824;Juzgado;INADMITIDO;27/08/25
824;Demandante;SUBSANACION;09/03/25
825;Demandante;RADICADO;15/08/25
825;Juzgado;ADMITE;22/08/25
825;Juzgado;NOTIFICACION_PERSONAL;27/08/25
825;Demandado;CONTESTACION_DEMANDA;09/11/25
825;Juzgado;INADMITE_CONTESTACION;15/09/25
825;Demandado;SUBSANACION;17/09/25
825;Juzgado;FIJA_AUDIENCIA;17/09/25
826;Demandante;RADICADO;15/08/25
826;Juzgado;ADMITE;20/08/25
826;Juzgado;NOTIFICACION_PERSONAL;09/03/25
826;Demandado;CONTESTACION_DEMANDA;15/09/25
827;Demandante;RADICADO;15/08/25
827;Juzgado;ADMITE;19/08/25
827;Demandante;NOTIFICACION_PERSONAL;28/08/25
827;Demandado;CONTESTACION_DEMANDA;09/11/25
827;Juzgado;INADMITE_CONTESTACION;16/09/25
827;Demandado;SUBSANACION;17/09/25
827;Juzgado;FIJA_AUDIENCIA;18/09/25
828;Demandante;RADICADO;15/08/25
828;Juzgado;ADMITE;10/01/25
829;Demandante;RADICADO;15/08/25
829;Juzgado;ADMITE;27/08/25
829;Demandante;NOTIFICACION_PERSONAL;29/08/25
830;Demandante;RADICADO;15/08/25
830;Juzgado;ADMITE;26/08/25
830;Juzgado;NOTIFICACION_PERSONAL;09/02/25
830;Demandado;CONTESTACION_DEMANDA;09/11/25
830;Juzgado;INADMITE_CONTESTACION;16/09/25
830;Demandado;SUBSANACION;18/09/25
830;Juzgado;FIJA_AUDIENCIA;23/09/25
831;Demandante;RADICADO;15/08/25
831;Juzgado;ADMITE;29/08/25
832;Demandante;RADICADO;19/08/25
833;Demandante;RADICADO;19/08/25
833;Juzgado;ADMITE;25/08/25
833;Demandante;NOTIFICACION_PERSONAL;28/08/25
833;Demandado;CONTESTACION_DEMANDA;15/09/25
833;Juzgado;INADMITE_CONTESTACION;23/09/25
833;Demandado;SUBSANACION;29/09/25
834;Demandante;RADICADO;19/08/25
834;Juzgado;ADMITE;25/08/25
834;Demandante;NOTIFICACION_PERSONAL;28/08/25
834;Demandado;CONTESTACION_DEMANDA;15/09/25
834;Juzgado;FIJA_AUDIENCIA;19/09/25
835;Demandante;RADICADO;19/08/25
835;Juzgado;ADMITE;25/08/25
835;Demandante;NOTIFICACION_PERSONAL;28/08/25
835;Demandado;CONTESTACION_DEMANDA;15/09/25
835;Juzgado;FIJA_AUDIENCIA;19/09/25
836;Demandante;RADICADO;19/08/25
836;Juzgado;ADMITE;25/08/25
836;Demandante;NOTIFICACION_PERSONAL;29/08/25
836;Demandado;CONTESTACION_DEMANDA;15/09/25
837;Demandante;RADICADO;19/08/25
837;Juzgado;ADMITE;25/08/25
837;Demandante;NOTIFICACION_PERSONAL;28/08/25
837;Demandado;CONTESTACION_DEMANDA;09/12/25
837;Juzgado;FIJA_AUDIENCIA;18/09/25
838;Demandante;RADICADO;19/08/25
838;Juzgado;INADMITIDO;19/09/25
838;Demandante;SUBSANACION;24/09/25
838;Juzgado;ADMITE;30/09/25
839;Demandante;RADICADO;19/08/25
839;Juzgado;ADMITE;09/05/25
839;Demandante;NOTIFICACION_PERSONAL;17/09/25
839;Demandado;CONTESTACION_DEMANDA;30/09/25
840;Demandante;RADICADO;20/08/25
840;Juzgado;ADMITE;25/08/25
840;Demandante;NOTIFICACION_PERSONAL;28/08/25
840;Demandado;CONTESTACION_DEMANDA;15/09/25
840;Juzgado;FIJA_AUDIENCIA;19/09/25
841;Demandante;RADICADO;20/08/25
841;Juzgado;ADMITE;09/04/25
841;Demandante;NOTIFICACION_PERSONAL;09/05/25
842;Demandante;RADICADO;20/08/25
842;Juzgado;INADMITIDO;14/09/25
842;Demandante;SUBSANACION;29/09/25
843;Demandante;RADICADO;20/08/25
843;Juzgado;INADMITIDO;29/08/25
843;Demandante;SUBSANACION;09/05/25
843;Juzgado;ADMITE;19/09/25
844;Demandante;RADICADO;20/08/25
844;Juzgado;ADMITE;25/08/25
845;Demandante;RADICADO;21/08/25
845;Juzgado;ADMITE;25/08/25
845;Demandante;NOTIFICACION_PERSONAL;27/08/25
845;Juzgado;FIJA_AUDIENCIA;17/09/25
845;Demandado;FIJA_AUDIENCIA;22/09/24
845;Juzgado;FIJA_AUDIENCIA;30/09/25
846;Demandante;RADICADO;20/08/25
846;Juzgado;ADMITE;09/01/25
846;Demandante;NOTIFICACION_PERSONAL;09/09/25
846;Demandado;CONTESTACION_DEMANDA;24/09/25
847;Demandante;RADICADO;21/08/25
848;Demandante;RADICADO;21/08/25
848;Juzgado;ADMITE;09/02/25
848;Demandante;NOTIFICACION_PERSONAL;09/09/25
848;Demandado;CONTESTACION_DEMANDA;24/09/25
848;Juzgado;INADMITE_CONTESTACION;30/09/25
849;Demandante;RADICADO;21/08/25
849;Juzgado;ADMITE;26/08/25
849;Demandante;NOTIFICACION_PERSONAL;28/08/25
850;Demandante;RADICADO;21/08/25
850;Juzgado;ADMITE;26/08/25
850;Demandante;NOTIFICACION_PERSONAL;29/08/25
850;Demandado;CONTESTACION_DEMANDA;09/12/25
850;Juzgado;FIJA_AUDIENCIA;24/09/25
851;Demandante;RADICADO;20/08/25
852;Demandante;RADICADO;20/08/25
852;Juzgado;ADMITE;22/08/25
852;Demandante;NOTIFICACION_PERSONAL;28/08/25
853;Demandante;RADICADO;20/08/25
853;Juzgado;ADMITE;15/09/25
853;Juzgado;NOTIFICACION_PERSONAL;18/09/25
854;Demandante;RADICADO;20/08/25
855;Demandante;RADICADO;20/08/25
855;Juzgado;INADMITIDO;21/08/25
855;Demandante;SUBSANACION;28/08/25
855;Juzgado;ADMITE;29/08/25
855;Demandante;NOTIFICACION_PERSONAL;09/03/25
855;Demandado;CONTESTACION_DEMANDA;19/09/25
855;Juzgado;INADMITE_CONTESTACION;16/09/25
855;Demandado;SUBSANACION;25/09/25
855;Juzgado;FIJA_AUDIENCIA;25/09/25
856;Demandante;RADICADO;20/08/25
856;Juzgado;ADMITE;29/08/25
857;Demandante;RADICADO;21/08/25
858;Demandante;RADICADO;22/08/25
859;Demandante;RADICADO;22/08/25
859;Juzgado;INADMITIDO;02/09/25
859;Demandante;SUBSANACION;10/09/25
859;Juzgado;ADMITE;11/09/25
859;Demandante;NOTIFICACION_PERSONAL;17/09/25
859;Demandado;CONTESTACION_DEMANDA;30/09/25
860;Demandante;RADICADO;22/08/25
860;Juzgado;INADMITIDO;22/08/25
860;Demandante;SUBSANACION;01/09/25
860;Juzgado;ADMITE;02/09/25
860;Demandante;NOTIFICACION_PERSONAL;05/09/25
860;Demandado;CONTESTACION_DEMANDA;24/09/25
861;Demandante;RADICADO;22/08/25
861;Juzgado;INADMITIDO;16/09/25
861;Demandante;SUBSANACION;24/09/25
861;Juzgado;ADMITE;26/09/25
862;Demandante;RADICADO;22/08/25
862;Juzgado;ADMITE;31/08/25
862;Demandante;NOTIFICACION_PERSONAL;03/09/25
862;Demandado;CONTESTACION_DEMANDA;23/09/25
862;Juzgado;FIJA_AUDIENCIA;01/10/25
863;Demandante;RADICADO;22/08/25
864;Demandante;RADICADO;22/08/25
864;Juzgado;ADMITE;01/09/25
864;Demandante;NOTIFICACION_PERSONAL;03/09/25
864;Demandado;CONTESTACION_DEMANDA;16/09/25
865;Demandante;RADICADO;22/08/25
865;Juzgado;INADMITIDO;25/08/25
865;Demandante;SUBSANACION;29/08/25
865;Juzgado;ADMITE;01/09/25
866;Demandante;RADICADO;22/08/25
866;Juzgado;ADMITE;29/08/25
866;Demandante;NOTIFICACION_PERSONAL;03/09/25
866;Demandado;CONTESTACION_DEMANDA;16/09/25
866;Juzgado;FIJA_AUDIENCIA;17/09/25
867;Demandante;RADICADO;22/08/25
867;Juzgado;ADMITE;01/09/25
867;Demandante;NOTIFICACION_PERSONAL;03/09/25
867;Demandado;CONTESTACION_DEMANDA;16/09/25
868;Demandante;RADICADO;22/08/25
868;Juzgado;ADMITE;15/09/25
868;Juzgado;NOTIFICACION_PERSONAL;23/09/25
869;Demandante;RADICADO;22/08/25
870;Demandante;RADICADO;22/08/25
870;Juzgado;INADMITIDO;27/08/25
870;Demandante;SUBSANACION;04/09/25
871;Demandante;RADICADO;22/08/25
871;Juzgado;ADMITE;26/08/25
871;Juzgado;NOTIFICACION_PERSONAL;08/09/25
871;Demandado;CONTESTACION_DEMANDA;22/09/25
872;Demandante;RADICADO;22/08/25
872;Juzgado;ADMITE;22/09/25
873;Demandante;RADICADO;22/08/25
874;Demandante;RADICADO;22/08/25
874;Juzgado;INADMITIDO;27/08/25
874;Demandante;SUBSANACION;03/09/25
874;Juzgado;ADMITE;04/09/25
874;Demandante;NOTIFICACION_PERSONAL;05/09/25
874;Demandado;CONTESTACION_DEMANDA;24/09/25
875;Demandante;RADICADO;25/08/25
875;Juzgado;ADMITE;22/09/25
876;Demandante;RADICADO;25/08/25
876;Juzgado;ADMITE;29/08/25
876;Demandante;NOTIFICACION_PERSONAL;03/09/25
876;Demandado;CONTESTACION_DEMANDA;12/09/25
876;Juzgado;FIJA_AUDIENCIA;26/09/25
877;Demandante;RADICADO;25/08/25
878;Demandante;RADICADO;25/08/25
878;Juzgado;INADMITIDO;23/09/25
878;Demandante;SUBSANACION;26/09/25
879;Demandante;RADICADO;25/08/25
879;Juzgado;INADMITIDO;01/09/25
879;Demandante;SUBSANACION;05/09/25
879;Juzgado;ADMITE;26/09/25
880;Demandante;RADICADO;25/08/25
880;Juzgado;INADMITIDO;28/08/25
880;Demandante;SUBSANACION;04/09/25
880;Juzgado;ADMITE;05/09/25
880;Demandante;NOTIFICACION_PERSONAL;17/09/25
880;Demandado;CONTESTACION_DEMANDA;01/10/25
881;Demandante;RADICADO;25/08/25
881;Juzgado;ADMITE;29/08/25
881;Juzgado;NOTIFICACION_PERSONAL;01/10/25
882;Demandante;RADICADO;25/08/25
883;Demandante;RADICADO;25/08/25
883;Juzgado;INADMITIDO;01/10/25
884;Demandante;RADICADO;25/08/25
884;Juzgado;ADMITE;05/09/25
884;Juzgado;NOTIFICACION_PERSONAL;15/09/25
884;Demandado;CONTESTACION_DEMANDA;29/09/25
885;Demandante;RADICADO;26/08/25
885;Juzgado;ADMITE;22/09/25
886;Demandante;RADICADO;26/08/25
886;Juzgado;ADMITE;28/08/25
886;Demandante;NOTIFICACION_PERSONAL;05/09/25
886;Demandado;CONTESTACION_DEMANDA;22/09/25
886;Juzgado;FIJA_AUDIENCIA;01/10/25
887;Demandante;RADICADO;26/08/25
887;Juzgado;ADMITE;01/09/25
887;Demandante;NOTIFICACION_PERSONAL;05/09/25
887;Demandado;CONTESTACION_DEMANDA;19/09/25
888;Demandante;RADICADO;26/08/25
888;Juzgado;ADMITE;31/08/25
888;Demandante;NOTIFICACION_PERSONAL;05/09/25
888;Demandado;CONTESTACION_DEMANDA;19/09/25
889;Demandante;RADICADO;26/08/25
890;Demandante;RADICADO;26/08/25
890;Juzgado;ADMITE;02/09/25
890;Demandado;CONTESTACION_DEMANDA;25/09/25
890;Juzgado;ADMITE;02/10/25
891;Demandante;RADICADO;26/08/25
891;Juzgado;ADMITE;04/09/25
891;Demandante;NOTIFICACION_PERSONAL;05/09/25
891;Demandado;CONTESTACION_DEMANDA;15/09/25
892;Demandante;RADICADO;26/08/25
892;Juzgado;ADMITE;26/08/25
892;Juzgado;NOTIFICACION_PERSONAL;26/08/25
892;Demandado;CONTESTACION_DEMANDA;15/09/25
892;Juzgado;FIJA_AUDIENCIA;02/10/25
893;Demandante;RADICADO;26/08/25
893;Juzgado;ADMITE;09/09/25
893;Juzgado;NOTIFICACION_PERSONAL;17/09/25
893;Demandado;CONTESTACION_DEMANDA;30/09/25
893;Juzgado;INADMITE_CONTESTACION;30/09/25
894;Demandante;RADICADO;26/08/25
894;Juzgado;ADMITE;29/08/25
894;Juzgado;NOTIFICACION_PERSONAL;09/09/25
894;Demandado;CONTESTACION_DEMANDA;23/09/25
895;Demandante;RADICADO;26/08/25
895;Juzgado;ADMITE;02/09/25
895;Juzgado;NOTIFICACION_PERSONAL;09/09/25
895;Demandado;CONTESTACION_DEMANDA;24/09/25
895;Juzgado;INADMITE_CONTESTACION;30/09/25
896;Demandante;RADICADO;27/08/25
897;Demandante;RADICADO;27/08/25
897;Juzgado;INADMITIDO;30/09/25
898;Demandante;RADICADO;27/08/25
898;Juzgado;INADMITIDO;04/09/25
898;Demandante;SUBSANACION;08/09/25
898;Juzgado;ADMITE;11/09/25
898;Demandado;CONTESTACION_DEMANDA;26/09/25
899;Demandante;RADICADO;27/08/25
899;Juzgado;ADMITE;28/08/25
899;Juzgado;NOTIFICACION_PERSONAL;08/09/25
899;Demandado;CONTESTACION_DEMANDA;18/09/25
900;Demandante;RADICADO;27/08/25
900;Juzgado;ADMITE;29/08/25
900;Juzgado;NOTIFICACION_PERSONAL;09/09/25
900;Demandado;CONTESTACION_DEMANDA;19/09/25
901;Demandante;RADICADO;27/08/25
901;Juzgado;ADMITE;09/09/25
901;Juzgado;NOTIFICACION_PERSONAL;17/08/25
901;Demandado;CONTESTACION_DEMANDA;30/09/25
901;Juzgado;FIJA_AUDIENCIA;30/09/25
902;Demandante;RADICADO;27/08/25
902;Juzgado;ADMITE;29/09/25
903;Demandante;RADICADO;27/08/25
903;Juzgado;ADMITE;02/09/25
903;Demandante;NOTIFICACION_PERSONAL;05/09/25
903;Demandado;CONTESTACION_DEMANDA;16/09/25
903;Juzgado;FIJA_AUDIENCIA;18/09/25
904;Demandante;RADICADO;28/08/25
904;Juzgado;INADMITIDO;08/09/25
904;Demandante;SUBSANACION;10/09/25
904;Juzgado;ADMITE;19/09/25
905;Demandante;RADICADO;28/08/25
905;Juzgado;ADMITE;08/09/25
905;Demandante;NOTIFICACION_PERSONAL;17/09/25
905;Demandado;CONTESTACION_DEMANDA;01/10/25
906;Demandante;RADICADO;28/08/25
906;Juzgado;INADMITIDO;08/09/25
906;Demandante;SUBSANACION;10/09/25
906;Juzgado;ADMITE;29/09/25
907;Demandante;RADICADO;28/08/25
908;Demandante;RADICADO;28/08/25
908;Juzgado;ADMITE;01/09/25
908;Demandante;NOTIFICACION_PERSONAL;05/09/25
908;Demandado;CONTESTACION_DEMANDA;16/09/25
909;Demandante;RADICADO;28/08/25
909;Juzgado;ADMITE;05/09/25
909;Demandante;NOTIFICACION_PERSONAL;17/09/25
909;Demandado;CONTESTACION_DEMANDA;01/10/25
910;Demandado;RADICADO;28/08/25
910;Juzgado;ADMITE;11/09/25
910;Demandante;NOTIFICACION_PERSONAL;17/09/25
910;Demandado;CONTESTACION_DEMANDA;30/09/25
911;Demandante;RADICADO;29/08/25
912;Demandante;RADICADO;29/08/25
912;Juzgado;INADMITIDO;22/09/25
912;Demandante;SUBSANACION;24/09/25
913;Demandante;RADICADO;29/08/25
914;Demandante;RADICADO;29/08/25
914;Juzgado;ADMITE;08/09/25
914;Demandante;NOTIFICACION_PERSONAL;17/09/25
914;Demandado;CONTESTACION_DEMANDA;01/10/25
915;Demandante;RADICADO;30/08/25
916;Demandante;RADICADO;30/08/25
916;Juzgado;ADMITE;24/09/25
917;Demandante;RADICADO;30/08/25
917;Juzgado;INADMITIDO;03/09/25
917;Demandante;SUBSANACION;08/09/25
917;Juzgado;ADMITE;09/09/25
917;Demandante;NOTIFICACION_PERSONAL;17/09/25
917;Demandado;CONTESTACION_DEMANDA;30/09/25
918;Demandante;RADICADO;30/08/25
918;Juzgado;INADMITIDO;04/09/25
918;Demandante;SUBSANACION;08/09/25
918;Juzgado;ADMITE;11/09/25
918;Demandante;NOTIFICACION_PERSONAL;17/09/25
918;Demandado;CONTESTACION_DEMANDA;30/09/25
919;Demandante;RADICADO;30/08/25
920;Demandante;RADICADO;30/08/25
920;Juzgado;ADMITE;03/10/25
921;Demandante;RADICADO;03/10/25
922;Demandante;RADICADO;04/10/25
923;Demandante;RADICADO;05/10/25
924;Demandante;RADICADO;06/10/25
925;Demandante;RADICADO;07/10/25
926;Demandante;RADICADO;08/10/25
927;Demandante;RADICADO;09/10/25
928;Demandante;RADICADO;29/08/25
928;Juzgado;INADMITIDO;24/09/25
928;Demandante;SUBSANACION;29/09/25
929;Demandante;RADICADO;03/10/25
930;Demandante;RADICADO;03/10/25
931;Demandante;RADICADO;03/10/25
932;Demandante;RADICADO;02/09/25
933;Demandante;RADICADO;03/10/25
934;Demandante;RADICADO;29/08/25
934;Juzgado;ADMITE;01/09/25
934;Demandante;NOTIFICACION_PERSONAL;05/09/25
934;Demandado;CONTESTACION_DEMANDA;18/09/25
429;Juzgado;ADMITE;31/08/2025
429;Demandante;NOTIFICACION_PERSONAL;03/09/2025
429;Demandado;CONTESTACION_DEMANDA;23/09/2025
429;Juzgado;FIJA_AUDIENCIA;01/10/2025
935;Demandante;RADICADO;03/10/2025
936;Demandante;RADICADO;03/10/25
937;Demandante;RADICADO;29/08/25
937;Juzgado;ADMITE;24/09/25
938;Juzgado;RADICADO;22/08/25
939;Demandante;RADICADO;03/10/25
940;Demandante;RADICADO;03/10/25
941;Demandante;RADICADO;03/10/25
942;Demandante;RADICADO;03/10/25
943;Demandante;RADICADO;03/10/25
944;Demandante;RADICADO;29/08/25
944;Juzgado;ADMITE;24/09/25
945;Demandante;RADICADO;29/08/25
945;Juzgado;ADMITE;19/09/25
946;Demandante;RADICADO;29/08/25
947;Demandante;RADICADO;29/08/25
948;Demandante;RADICADO;03/10/25
949;Demandante;RADICADO;03/10/25
950;Demandante;RADICADO;03/10/25
951;Demandante;RADICADO;03/10/25
952;Demandante;RADICADO;03/10/25
953;Demandante;RADICADO;03/10/25
954;Demandante;RADICADO;03/10/25
955;Demandante;RADICADO;29/08/25
955;Juzgado;ADMITE;01/09/25
955;Demandante;NOTIFICACION_PERSONAL;05/09/25
955;Demandado;CONTESTACION_DEMANDA;23/09/25
955;Juzgado;INADMITE_CONTESTACION;23/09/25
955;Demandado;SUBSANACION;02/10/25
956;Demandante;RADICADO;29/08/25
957;Demandante;RADICADO;01/09/25
957;Juzgado;INADMITIDO;12/09/25
957;Demandante;SUBSANACION;22/09/25
958;Demandante;RADICADO;02/09/25
958;Juzgado;INADMITIDO;12/09/25
958;Demandante;SUBSANACION;22/09/25
958;Juzgado;ADMITE;23/09/25
959;Demandante;RADICADO;02/09/25
959;Juzgado;INADMITIDO;05/09/25
959;Demandante;SUBSANACION;10/09/25
959;Juzgado;ADMITE;11/09/25
959;Juzgado;NOTIFICACION_PERSONAL;23/09/25
960;Demandante;RADICADO;02/09/25
961;Demandante;RADICADO;02/09/25
961;Juzgado;ADMITE;26/09/25
962;Demandante;RADICADO;02/09/25
962;Juzgado;INADMITIDO;11/09/25
962;Demandante;SUBSANACION;17/09/25
962;Juzgado;ADMITE;23/09/25
963;Demandante;RADICADO;02/09/25
963;Juzgado;ADMITE;08/09/25
963;Juzgado;NOTIFICACION_PERSONAL;17/09/25
963;Demandado;CONTESTACION_DEMANDA;30/09/25
964;Demandante;RADICADO;02/09/25
964;Juzgado;ADMITE;09/09/25
964;Demandante;NOTIFICACION_PERSONAL;17/09/25
964;Demandado;CONTESTACION_DEMANDA;30/09/25
965;Demandante;RADICADO;02/09/25
965;Juzgado;ADMITE;26/09/25
965;Juzgado;NOTIFICACION_PERSONAL;02/10/25
966;Demandante;RADICADO;03/09/25
966;Juzgado;INADMITIDO;11/09/25
966;Demandante;SUBSANACION;17/09/25
967;Demandante;RADICADO;03/09/25
967;Juzgado;INADMITIDO;22/09/25
967;Demandante;SUBSANACION;30/09/25
968;Demandante;RADICADO;03/09/25
968;Juzgado;ADMITE;15/09/25
968;Demandante;NOTIFICACION_PERSONAL;17/09/25
968;Demandado;CONTESTACION_DEMANDA;30/09/25
969;Demandante;RADICADO;03/09/25
969;Juzgado;INADMITIDO;30/09/25
970;Demandante;RADICADO;03/09/25
971;Demandante;RADICADO;03/09/25
971;Juzgado;RADICADO;26/09/25
972;Demandante;RADICADO;03/09/25
973;Demandante;RADICADO;04/09/25
973;Juzgado;ADMITE;10/09/25
973;Demandante;NOTIFICACION_PERSONAL;17/09/25
973;Demandado;CONTESTACION_DEMANDA;30/09/25
974;Demandante;RADICADO;04/09/25
975;Demandante;RADICADO;04/09/25
976;Demandante;RADICADO;04/09/25
976;Juzgado;ADMITE;12/09/25
976;Demandante;NOTIFICACION_PERSONAL;17/09/25
976;Demandado;CONTESTACION_DEMANDA;30/09/25
977;Demandante;RADICADO;04/09/25
977;Juzgado;ADMITE;19/09/25
978;Demandante;RADICADO;04/09/25
978;Juzgado;INADMITIDO;15/09/25
978;Demandante;SUBSANACION;22/09/25
979;Juzgado;ADMITE;30/09/25
979;Demandante;RADICADO;05/09/25
980;Demandante;RADICADO;05/09/25
981;Demandante;RADICADO;05/09/25
981;Juzgado;INADMITIDO;24/09/25
981;Demandante;SUBSANACION;01/10/25
982;Demandante;RADICADO;05/09/25
982;Juzgado;INADMITIDO;18/09/25
982;Demandante;SUBSANACION;24/09/25
983;Demandante;RADICADO;08/09/25
983;Juzgado;ADMITE;02/10/25
984;Demandante;RADICADO;22/09/25
985;Demandante;RADICADO;08/09/25
986;Demandante;RADICADO;08/09/25
986;Juzgado;ADMITE;26/09/25
987;Demandante;RADICADO;08/09/25
987;Juzgado;ADMITE;24/09/25
988;Demandante;RADICADO;08/09/25
989;Demandante;RADICADO;09/09/25
990;Demandante;RADICADO;09/09/25
991;Demandante;RADICADO;10/09/25
991;Juzgado;ADMITE;19/09/25
992;Demandante;RADICADO;10/09/25
993;Demandante;RADICADO;10/09/25
994;Demandante;RADICADO;10/09/25
995;Demandante;RADICADO;10/09/25
995;Juzgado;ADMITE;30/09/25
996;Demandante;RADICADO;11/09/25
996;Juzgado;ADMITE;16/09/25
996;Demandante;NOTIFICACION_PERSONAL;17/09/25
996;Demandado;CONTESTACION_DEMANDA;02/10/25
997;Demandante;RADICADO;11/09/25
997;Juzgado;ADMITE;15/09/25
997;Demandante;NOTIFICACION_PERSONAL;17/10/25
997;Demandado;CONTESTACION_DEMANDA;30/09/25
998;Demandante;RADICADO;11/09/25
999;Demandante;RADICADO;11/09/25
1000;Demandante;RADICADO;11/09/25
1000;Juzgado;ADMITE;23/09/25
1000;Juzgado;NOTIFICACION_PERSONAL;03/10/25
1001;Demandante;RADICADO;10/09/25
1001;Juzgado;ADMITE;16/09/25
1001;Juzgado;NOTIFICACION_PERSONAL;02/10/25
1002;Demandante;RADICADO;12/09/25
1002;Juzgado;ADMITE;02/10/25
1003;Demandante;RADICADO;12/09/25
1004;Demandante;RADICADO;12/09/25
1005;Demandante;RADICADO;12/09/25
1006;Demandante;RADICADO;12/09/25
1006;Juzgado;ADMITE;19/09/25
1007;Demandante;RADICADO;12/09/25
1007;Juzgado;ADMITE;26/09/25
1008;Demandante;RADICADO;12/09/25
1009;Demandante;RADICADO;16/09/25
1009;Juzgado;ADMITE;19/09/25
1010;Demandante;RADICADO;16/09/25
1011;Demandante;RADICADO;16/09/25
1011;Juzgado;ADMITE;17/09/25
1011;Juzgado;NOTIFICACION_PERSONAL;19/09/25
1012;Demandante;RADICADO;16/09/25
1012;Juzgado;INADMITIDO;02/10/25
1013;Demandante;RADICADO;16/09/25
1014;Demandante;RADICADO;16/09/25
1014;Juzgado;ADMITE;19/09/25
1014;Demandante;NOTIFICACION_PERSONAL;22/09/25
1015;Demandante;RADICADO;16/09/25
1015;Juzgado;ADMITE;18/09/25
1015;Juzgado;NOTIFICACION_PERSONAL;19/09/25
1016;Demandante;RADICADO;17/09/25
1017;Demandante;RADICADO;17/09/25
1017;Juzgado;INADMITIDO;25/09/25
1017;Demandante;SUBSANACION;01/10/25
1018;Demandante;RADICADO;17/09/25
1019;Demandante;RADICADO;16/09/25
1020;Demandante;RADICADO;16/09/25
1021;Demandante;RADICADO;16/09/25
1022;Demandante;RADICADO;17/09/25
1023;Demandante;RADICADO;17/09/25
1023;Juzgado;ADMITE;26/09/25
1024;Demandante;RADICADO;17/09/25
1024;Juzgado;ADMITE;23/09/25
1025;Demandante;RADICADO;17/09/25
1025;Juzgado;ADMITE;24/09/25
1026;Demandante;RADICADO;17/09/25
1027;Demandante;RADICADO;19/09/25
1028;Demandante;RADICADO;19/09/25
1029;Demandante;RADICADO;19/09/25
1030;Demandante;RADICADO;19/09/25
1031;Demandante;RADICADO;19/09/25
1031;Juzgado;ADMITE;30/09/25
1032;Demandante;RADICADO;25/09/25
1033;Demandante;RADICADO;19/09/25
1034;Demandante;RADICADO;19/09/25
1034;Juzgado;ADMITE;23/09/25
1035;Demandante;RADICADO;19/09/25
1036;Demandante;RADICADO;22/09/25
1037;Demandante;RADICADO;22/09/25
1038;Demandante;RADICADO;22/09/25
1039;Demandante;RADICADO;22/09/25
1040;Demandante;RADICADO;22/09/25
1041;Demandante;RADICADO;22/09/25
1042;Demandante;RADICADO;23/09/25
1043;Demandante;RADICADO;23/09/25
1044;Demandante;RADICADO;23/09/25
1044;Juzgado;ADMITE;24/09/25
1045;Demandante;RADICADO;23/09/25
1046;Demandante;RADICADO;23/09/25
1046;Juzgado;ADMITE;26/09/25
1047;Demandante;RADICADO;23/09/25
1047;Juzgado;ADMITE;30/09/25
1048;Demandante;RADICADO;23/09/25
1048;Juzgado;ADMITE;26/09/25
1048;Juzgado;NOTIFICACION_PERSONAL;02/10/25
1049;Demandante;RADICADO;23/09/25
1049;Juzgado;INADMITIDO;25/09/25
